Id,ProductId,Score,Summary,Text,rating,category,gender
3920,P3,1,Sample review,This is a sample product review,1,Books,Female
3921,P1,4,Sample review,This is a sample product review,4,Books,Female
3922,P4,5,Sample review,This is a sample product review,5,Footwear,Female
3923,P2,2,Sample review,This is a sample product review,2,Footwear,Female
3924,P4,5,Sample review,This is a sample product review,5,Clothing,Female
3925,P3,3,Sample review,This is a sample product review,3,Clothing,Male
3926,P3,4,Sample review,This is a sample product review,4,Books,Male
3927,P1,3,Sample review,This is a sample product review,3,Footwear,Female
3928,P3,4,Sample review,This is a sample product review,4,Clothing,Male
3929,P3,4,Sample review,This is a sample product review,4,Books,Female
3930,P3,3,Sample review,This is a sample product review,3,Clothing,Male
3931,P2,4,Sample review,This is a sample product review,4,Clothing,Female
3932,P4,3,Sample review,This is a sample product review,3,Food,Female
3933,P1,1,Sample review,This is a sample product review,1,Books,Male
3934,P3,2,Sample review,This is a sample product review,2,Clothing,Male
3935,P2,4,Sample review,This is a sample product review,4,Books,Female
3936,P2,5,Sample review,This is a sample product review,5,Clothing,Male
3937,P3,3,Sample review,This is a sample product review,3,Books,Male
3938,P1,2,Sample review,This is a sample product review,2,Books,Female
3939,P2,1,Sample review,This is a sample product review,1,Food,Female
3940,P1,1,Sample review,This is a sample product review,1,Food,Female
3941,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
3942,P2,4,Sample review,This is a sample product review,4,Footwear,Female
3943,P2,5,Sample review,This is a sample product review,5,Food,Female
3944,P3,1,Sample review,This is a sample product review,1,Books,Female
3945,P2,4,Sample review,This is a sample product review,4,Food,Male
3946,P2,1,Sample review,This is a sample product review,1,Footwear,Male
3947,P3,3,Sample review,This is a sample product review,3,Clothing,Female
3948,P3,3,Sample review,This is a sample product review,3,Footwear,Male
3949,P3,5,Sample review,This is a sample product review,5,Footwear,Female
3950,P2,3,Sample review,This is a sample product review,3,Clothing,Female
3951,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
3952,P4,2,Sample review,This is a sample product review,2,Clothing,Female
3953,P3,2,Sample review,This is a sample product review,2,Footwear,Male
3954,P4,5,Sample review,This is a sample product review,5,Food,Male
3955,P4,5,Sample review,This is a sample product review,5,Footwear,Male
3956,P3,4,Sample review,This is a sample product review,4,Footwear,Female
3957,P3,5,Sample review,This is a sample product review,5,Footwear,Male
3958,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
3959,P2,2,Sample review,This is a sample product review,2,Food,Male
3960,P1,4,Sample review,This is a sample product review,4,Clothing,Male
3961,P3,1,Sample review,This is a sample product review,1,Footwear,Male
3962,P4,2,Sample review,This is a sample product review,2,Books,Male
3963,P3,1,Sample review,This is a sample product review,1,Clothing,Male
3964,P3,2,Sample review,This is a sample product review,2,Food,Female
3965,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
3966,P1,1,Sample review,This is a sample product review,1,Footwear,Male
3967,P2,4,Sample review,This is a sample product review,4,Books,Female
3968,P2,4,Sample review,This is a sample product review,4,Clothing,Female
3969,P2,5,Sample review,This is a sample product review,5,Clothing,Male
3970,P2,2,Sample review,This is a sample product review,2,Food,Female
3971,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
3972,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
3973,P1,5,Sample review,This is a sample product review,5,Books,Male
3974,P4,3,Sample review,This is a sample product review,3,Clothing,Male
3975,P2,4,Sample review,This is a sample product review,4,Footwear,Male
3976,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
3977,P4,2,Sample review,This is a sample product review,2,Food,Male
3978,P1,4,Sample review,This is a sample product review,4,Books,Female
3979,P1,3,Sample review,This is a sample product review,3,Books,Male
3980,P2,2,Sample review,This is a sample product review,2,Food,Female
3981,P3,5,Sample review,This is a sample product review,5,Books,Female
3982,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
3983,P3,1,Sample review,This is a sample product review,1,Footwear,Male
3984,P1,5,Sample review,This is a sample product review,5,Clothing,Male
3985,P4,5,Sample review,This is a sample product review,5,Food,Male
3986,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
3987,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
3988,P2,2,Sample review,This is a sample product review,2,Food,Female
3989,P2,2,Sample review,This is a sample product review,2,Footwear,Male
3990,P2,1,Sample review,This is a sample product review,1,Books,Female
3991,P4,2,Sample review,This is a sample product review,2,Food,Female
3992,P2,1,Sample review,This is a sample product review,1,Clothing,Female
3993,P3,5,Sample review,This is a sample product review,5,Food,Male
3994,P4,5,Sample review,This is a sample product review,5,Food,Female
3995,P3,1,Sample review,This is a sample product review,1,Books,Male
3996,P2,2,Sample review,This is a sample product review,2,Food,Female
3997,P1,4,Sample review,This is a sample product review,4,Books,Female
3998,P1,3,Sample review,This is a sample product review,3,Books,Female
3999,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
4000,P3,5,Sample review,This is a sample product review,5,Footwear,Female
4001,P3,1,Sample review,This is a sample product review,1,Books,Male
4002,P4,1,Sample review,This is a sample product review,1,Food,Male
4003,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
4004,P2,5,Sample review,This is a sample product review,5,Food,Male
4005,P2,3,Sample review,This is a sample product review,3,Clothing,Female
4006,P1,4,Sample review,This is a sample product review,4,Clothing,Male
4007,P1,5,Sample review,This is a sample product review,5,Food,Female
4008,P4,3,Sample review,This is a sample product review,3,Books,Female
4009,P3,2,Sample review,This is a sample product review,2,Footwear,Female
4010,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4011,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
4012,P3,4,Sample review,This is a sample product review,4,Food,Male
4013,P1,3,Sample review,This is a sample product review,3,Food,Female
4014,P3,4,Sample review,This is a sample product review,4,Footwear,Female
4015,P3,5,Sample review,This is a sample product review,5,Footwear,Female
4016,P2,2,Sample review,This is a sample product review,2,Food,Male
4017,P3,2,Sample review,This is a sample product review,2,Cosmetics,Female
4018,P2,5,Sample review,This is a sample product review,5,Cosmetics,Female
4019,P1,5,Sample review,This is a sample product review,5,Books,Male
4020,P3,4,Sample review,This is a sample product review,4,Footwear,Female
4021,P4,3,Sample review,This is a sample product review,3,Clothing,Female
4022,P1,4,Sample review,This is a sample product review,4,Clothing,Male
4023,P2,5,Sample review,This is a sample product review,5,Footwear,Female
4024,P4,3,Sample review,This is a sample product review,3,Books,Male
4025,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
4026,P2,1,Sample review,This is a sample product review,1,Clothing,Male
4027,P1,5,Sample review,This is a sample product review,5,Books,Male
4028,P1,4,Sample review,This is a sample product review,4,Food,Male
4029,P3,4,Sample review,This is a sample product review,4,Footwear,Female
4030,P1,3,Sample review,This is a sample product review,3,Books,Female
4031,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
4032,P1,3,Sample review,This is a sample product review,3,Clothing,Female
4033,P4,3,Sample review,This is a sample product review,3,Footwear,Female
4034,P3,3,Sample review,This is a sample product review,3,Books,Female
4035,P2,4,Sample review,This is a sample product review,4,Food,Male
4036,P1,4,Sample review,This is a sample product review,4,Books,Male
4037,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4038,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
4039,P2,5,Sample review,This is a sample product review,5,Clothing,Male
4040,P1,4,Sample review,This is a sample product review,4,Footwear,Male
4041,P3,5,Sample review,This is a sample product review,5,Books,Female
4042,P3,2,Sample review,This is a sample product review,2,Books,Female
4043,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
4044,P1,5,Sample review,This is a sample product review,5,Food,Male
4045,P2,4,Sample review,This is a sample product review,4,Food,Female
4046,P2,5,Sample review,This is a sample product review,5,Books,Male
4047,P4,5,Sample review,This is a sample product review,5,Cosmetics,Female
4048,P1,1,Sample review,This is a sample product review,1,Food,Female
4049,P2,3,Sample review,This is a sample product review,3,Clothing,Male
4050,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
4051,P1,5,Sample review,This is a sample product review,5,Food,Male
4052,P3,4,Sample review,This is a sample product review,4,Cosmetics,Male
4053,P4,3,Sample review,This is a sample product review,3,Footwear,Male
4054,P3,2,Sample review,This is a sample product review,2,Food,Female
4055,P1,4,Sample review,This is a sample product review,4,Footwear,Female
4056,P4,1,Sample review,This is a sample product review,1,Footwear,Female
4057,P4,4,Sample review,This is a sample product review,4,Food,Male
4058,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
4059,P3,2,Sample review,This is a sample product review,2,Footwear,Female
4060,P1,1,Sample review,This is a sample product review,1,Food,Male
4061,P4,3,Sample review,This is a sample product review,3,Books,Female
4062,P1,1,Sample review,This is a sample product review,1,Food,Male
4063,P1,1,Sample review,This is a sample product review,1,Books,Male
4064,P2,5,Sample review,This is a sample product review,5,Food,Female
4065,P2,2,Sample review,This is a sample product review,2,Food,Male
4066,P1,1,Sample review,This is a sample product review,1,Footwear,Male
4067,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
4068,P1,2,Sample review,This is a sample product review,2,Books,Male
4069,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
4070,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
4071,P2,5,Sample review,This is a sample product review,5,Books,Female
4072,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4073,P4,3,Sample review,This is a sample product review,3,Clothing,Male
4074,P1,5,Sample review,This is a sample product review,5,Books,Male
4075,P2,4,Sample review,This is a sample product review,4,Clothing,Female
4076,P2,2,Sample review,This is a sample product review,2,Books,Female
4077,P4,4,Sample review,This is a sample product review,4,Footwear,Female
4078,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
4079,P1,3,Sample review,This is a sample product review,3,Books,Female
4080,P4,3,Sample review,This is a sample product review,3,Cosmetics,Female
4081,P4,2,Sample review,This is a sample product review,2,Footwear,Female
4082,P4,5,Sample review,This is a sample product review,5,Food,Male
4083,P4,5,Sample review,This is a sample product review,5,Clothing,Female
4084,P3,3,Sample review,This is a sample product review,3,Books,Female
4085,P1,1,Sample review,This is a sample product review,1,Food,Female
4086,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
4087,P4,2,Sample review,This is a sample product review,2,Clothing,Male
4088,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
4089,P3,4,Sample review,This is a sample product review,4,Food,Male
4090,P1,5,Sample review,This is a sample product review,5,Footwear,Male
4091,P1,4,Sample review,This is a sample product review,4,Footwear,Male
4092,P4,5,Sample review,This is a sample product review,5,Footwear,Male
4093,P2,3,Sample review,This is a sample product review,3,Cosmetics,Male
4094,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4095,P1,4,Sample review,This is a sample product review,4,Clothing,Female
4096,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
4097,P2,5,Sample review,This is a sample product review,5,Footwear,Female
4098,P2,3,Sample review,This is a sample product review,3,Books,Female
4099,P3,2,Sample review,This is a sample product review,2,Clothing,Female
4100,P2,2,Sample review,This is a sample product review,2,Cosmetics,Male
4101,P2,1,Sample review,This is a sample product review,1,Food,Female
4102,P1,1,Sample review,This is a sample product review,1,Books,Male
4103,P1,3,Sample review,This is a sample product review,3,Cosmetics,Male
4104,P2,1,Sample review,This is a sample product review,1,Clothing,Female
4105,P3,3,Sample review,This is a sample product review,3,Books,Female
4106,P3,4,Sample review,This is a sample product review,4,Food,Male
4107,P4,5,Sample review,This is a sample product review,5,Cosmetics,Male
4108,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
4109,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
4110,P3,4,Sample review,This is a sample product review,4,Footwear,Male
4111,P1,5,Sample review,This is a sample product review,5,Clothing,Female
4112,P4,4,Sample review,This is a sample product review,4,Food,Female
4113,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
4114,P2,2,Sample review,This is a sample product review,2,Cosmetics,Male
4115,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
4116,P4,4,Sample review,This is a sample product review,4,Footwear,Female
4117,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
4118,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
4119,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
4120,P3,5,Sample review,This is a sample product review,5,Books,Male
4121,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
4122,P3,1,Sample review,This is a sample product review,1,Footwear,Male
4123,P2,5,Sample review,This is a sample product review,5,Footwear,Male
4124,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
4125,P2,1,Sample review,This is a sample product review,1,Footwear,Female
4126,P2,2,Sample review,This is a sample product review,2,Cosmetics,Female
4127,P3,3,Sample review,This is a sample product review,3,Books,Female
4128,P2,5,Sample review,This is a sample product review,5,Food,Male
4129,P4,3,Sample review,This is a sample product review,3,Food,Female
4130,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
4131,P3,3,Sample review,This is a sample product review,3,Food,Female
4132,P3,5,Sample review,This is a sample product review,5,Footwear,Female
4133,P1,5,Sample review,This is a sample product review,5,Food,Male
4134,P1,5,Sample review,This is a sample product review,5,Clothing,Male
4135,P4,1,Sample review,This is a sample product review,1,Books,Male
4136,P1,1,Sample review,This is a sample product review,1,Books,Male
4137,P3,2,Sample review,This is a sample product review,2,Clothing,Female
4138,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
4139,P3,1,Sample review,This is a sample product review,1,Books,Male
4140,P2,4,Sample review,This is a sample product review,4,Footwear,Female
4141,P4,5,Sample review,This is a sample product review,5,Food,Male
4142,P2,2,Sample review,This is a sample product review,2,Books,Female
4143,P2,1,Sample review,This is a sample product review,1,Books,Female
4144,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4145,P3,5,Sample review,This is a sample product review,5,Footwear,Male
4146,P1,5,Sample review,This is a sample product review,5,Clothing,Male
4147,P3,5,Sample review,This is a sample product review,5,Food,Male
4148,P2,4,Sample review,This is a sample product review,4,Clothing,Female
4149,P4,5,Sample review,This is a sample product review,5,Clothing,Male
4150,P4,1,Sample review,This is a sample product review,1,Food,Male
4151,P2,1,Sample review,This is a sample product review,1,Clothing,Female
4152,P1,2,Sample review,This is a sample product review,2,Books,Male
4153,P4,4,Sample review,This is a sample product review,4,Footwear,Female
4154,P1,2,Sample review,This is a sample product review,2,Books,Male
4155,P4,3,Sample review,This is a sample product review,3,Cosmetics,Female
4156,P4,2,Sample review,This is a sample product review,2,Clothing,Female
4157,P4,3,Sample review,This is a sample product review,3,Food,Female
4158,P3,3,Sample review,This is a sample product review,3,Clothing,Male
4159,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4160,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
4161,P3,5,Sample review,This is a sample product review,5,Books,Male
4162,P4,4,Sample review,This is a sample product review,4,Books,Female
4163,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
4164,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
4165,P3,2,Sample review,This is a sample product review,2,Clothing,Female
4166,P2,5,Sample review,This is a sample product review,5,Books,Female
4167,P3,2,Sample review,This is a sample product review,2,Footwear,Female
4168,P2,5,Sample review,This is a sample product review,5,Cosmetics,Female
4169,P1,3,Sample review,This is a sample product review,3,Food,Male
4170,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
4171,P2,3,Sample review,This is a sample product review,3,Books,Male
4172,P4,1,Sample review,This is a sample product review,1,Clothing,Male
4173,P4,2,Sample review,This is a sample product review,2,Books,Female
4174,P2,3,Sample review,This is a sample product review,3,Books,Female
4175,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
4176,P2,3,Sample review,This is a sample product review,3,Footwear,Female
4177,P3,4,Sample review,This is a sample product review,4,Clothing,Female
4178,P2,4,Sample review,This is a sample product review,4,Footwear,Male
4179,P1,3,Sample review,This is a sample product review,3,Clothing,Male
4180,P4,1,Sample review,This is a sample product review,1,Clothing,Male
4181,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
4182,P2,4,Sample review,This is a sample product review,4,Footwear,Male
4183,P4,5,Sample review,This is a sample product review,5,Food,Male
4184,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
4185,P1,3,Sample review,This is a sample product review,3,Books,Female
4186,P3,2,Sample review,This is a sample product review,2,Clothing,Male
4187,P3,2,Sample review,This is a sample product review,2,Footwear,Male
4188,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
4189,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
4190,P4,5,Sample review,This is a sample product review,5,Cosmetics,Male
4191,P4,5,Sample review,This is a sample product review,5,Books,Female
4192,P4,1,Sample review,This is a sample product review,1,Footwear,Male
4193,P4,4,Sample review,This is a sample product review,4,Food,Female
4194,P2,5,Sample review,This is a sample product review,5,Footwear,Male
4195,P4,3,Sample review,This is a sample product review,3,Food,Female
4196,P3,1,Sample review,This is a sample product review,1,Footwear,Male
4197,P2,1,Sample review,This is a sample product review,1,Clothing,Male
4198,P2,3,Sample review,This is a sample product review,3,Books,Female
4199,P1,5,Sample review,This is a sample product review,5,Books,Male
4200,P1,1,Sample review,This is a sample product review,1,Clothing,Male
4201,P3,4,Sample review,This is a sample product review,4,Cosmetics,Male
4202,P3,5,Sample review,This is a sample product review,5,Food,Male
4203,P3,5,Sample review,This is a sample product review,5,Clothing,Female
4204,P1,1,Sample review,This is a sample product review,1,Footwear,Male
4205,P4,1,Sample review,This is a sample product review,1,Clothing,Female
4206,P1,4,Sample review,This is a sample product review,4,Footwear,Female
4207,P4,1,Sample review,This is a sample product review,1,Books,Male
4208,P2,5,Sample review,This is a sample product review,5,Food,Male
4209,P4,5,Sample review,This is a sample product review,5,Clothing,Female
4210,P3,2,Sample review,This is a sample product review,2,Food,Male
4211,P1,2,Sample review,This is a sample product review,2,Footwear,Male
4212,P3,4,Sample review,This is a sample product review,4,Clothing,Female
4213,P1,1,Sample review,This is a sample product review,1,Footwear,Female
4214,P4,3,Sample review,This is a sample product review,3,Clothing,Male
4215,P3,5,Sample review,This is a sample product review,5,Books,Female
4216,P2,3,Sample review,This is a sample product review,3,Books,Female
4217,P4,2,Sample review,This is a sample product review,2,Books,Male
4218,P2,5,Sample review,This is a sample product review,5,Footwear,Female
4219,P4,2,Sample review,This is a sample product review,2,Clothing,Male
4220,P1,2,Sample review,This is a sample product review,2,Clothing,Male
4221,P3,4,Sample review,This is a sample product review,4,Food,Female
4222,P1,2,Sample review,This is a sample product review,2,Clothing,Male
4223,P3,2,Sample review,This is a sample product review,2,Footwear,Female
4224,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
4225,P1,3,Sample review,This is a sample product review,3,Footwear,Female
4226,P3,1,Sample review,This is a sample product review,1,Clothing,Male
4227,P4,2,Sample review,This is a sample product review,2,Footwear,Male
4228,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
4229,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
4230,P3,1,Sample review,This is a sample product review,1,Footwear,Female
4231,P4,3,Sample review,This is a sample product review,3,Footwear,Male
4232,P2,4,Sample review,This is a sample product review,4,Footwear,Male
4233,P4,4,Sample review,This is a sample product review,4,Books,Female
4234,P1,4,Sample review,This is a sample product review,4,Books,Female
4235,P3,4,Sample review,This is a sample product review,4,Clothing,Female
4236,P1,1,Sample review,This is a sample product review,1,Footwear,Female
4237,P1,3,Sample review,This is a sample product review,3,Footwear,Female
4238,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
4239,P3,4,Sample review,This is a sample product review,4,Books,Male
4240,P1,1,Sample review,This is a sample product review,1,Clothing,Female
4241,P4,2,Sample review,This is a sample product review,2,Food,Female
4242,P4,1,Sample review,This is a sample product review,1,Books,Male
4243,P3,3,Sample review,This is a sample product review,3,Footwear,Female
4244,P2,3,Sample review,This is a sample product review,3,Cosmetics,Female
4245,P2,2,Sample review,This is a sample product review,2,Food,Male
4246,P4,1,Sample review,This is a sample product review,1,Food,Female
4247,P3,1,Sample review,This is a sample product review,1,Books,Female
4248,P4,1,Sample review,This is a sample product review,1,Books,Male
4249,P1,5,Sample review,This is a sample product review,5,Books,Female
4250,P3,4,Sample review,This is a sample product review,4,Footwear,Male
4251,P3,1,Sample review,This is a sample product review,1,Books,Male
4252,P2,5,Sample review,This is a sample product review,5,Books,Male
4253,P2,4,Sample review,This is a sample product review,4,Footwear,Male
4254,P2,2,Sample review,This is a sample product review,2,Food,Male
4255,P4,5,Sample review,This is a sample product review,5,Footwear,Male
4256,P4,1,Sample review,This is a sample product review,1,Food,Female
4257,P4,2,Sample review,This is a sample product review,2,Clothing,Female
4258,P3,5,Sample review,This is a sample product review,5,Food,Male
4259,P2,3,Sample review,This is a sample product review,3,Books,Male
4260,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
4261,P1,1,Sample review,This is a sample product review,1,Footwear,Male
4262,P2,1,Sample review,This is a sample product review,1,Books,Female
4263,P3,1,Sample review,This is a sample product review,1,Food,Male
4264,P2,2,Sample review,This is a sample product review,2,Clothing,Male
4265,P4,5,Sample review,This is a sample product review,5,Books,Female
4266,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
4267,P4,3,Sample review,This is a sample product review,3,Footwear,Male
4268,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4269,P1,5,Sample review,This is a sample product review,5,Food,Male
4270,P4,3,Sample review,This is a sample product review,3,Footwear,Male
4271,P4,3,Sample review,This is a sample product review,3,Books,Male
4272,P2,1,Sample review,This is a sample product review,1,Books,Female
4273,P4,4,Sample review,This is a sample product review,4,Books,Male
4274,P2,2,Sample review,This is a sample product review,2,Books,Female
4275,P4,4,Sample review,This is a sample product review,4,Food,Male
4276,P1,4,Sample review,This is a sample product review,4,Clothing,Female
4277,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
4278,P2,1,Sample review,This is a sample product review,1,Food,Female
4279,P4,3,Sample review,This is a sample product review,3,Food,Male
4280,P1,3,Sample review,This is a sample product review,3,Clothing,Female
4281,P2,2,Sample review,This is a sample product review,2,Food,Male
4282,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
4283,P4,3,Sample review,This is a sample product review,3,Food,Male
4284,P2,3,Sample review,This is a sample product review,3,Books,Male
4285,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
4286,P3,1,Sample review,This is a sample product review,1,Food,Male
4287,P1,3,Sample review,This is a sample product review,3,Clothing,Male
4288,P1,1,Sample review,This is a sample product review,1,Clothing,Female
4289,P2,1,Sample review,This is a sample product review,1,Food,Female
4290,P3,2,Sample review,This is a sample product review,2,Books,Female
4291,P2,1,Sample review,This is a sample product review,1,Books,Male
4292,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4293,P4,4,Sample review,This is a sample product review,4,Clothing,Male
4294,P2,4,Sample review,This is a sample product review,4,Food,Male
4295,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4296,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
4297,P3,5,Sample review,This is a sample product review,5,Books,Male
4298,P3,5,Sample review,This is a sample product review,5,Books,Male
4299,P1,3,Sample review,This is a sample product review,3,Clothing,Female
4300,P4,1,Sample review,This is a sample product review,1,Food,Female
4301,P2,3,Sample review,This is a sample product review,3,Food,Male
4302,P2,2,Sample review,This is a sample product review,2,Cosmetics,Female
4303,P3,3,Sample review,This is a sample product review,3,Clothing,Male
4304,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4305,P2,3,Sample review,This is a sample product review,3,Footwear,Male
4306,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
4307,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
4308,P2,2,Sample review,This is a sample product review,2,Food,Female
4309,P1,4,Sample review,This is a sample product review,4,Cosmetics,Female
4310,P4,4,Sample review,This is a sample product review,4,Food,Male
4311,P1,5,Sample review,This is a sample product review,5,Books,Male
4312,P3,1,Sample review,This is a sample product review,1,Books,Female
4313,P4,1,Sample review,This is a sample product review,1,Footwear,Female
4314,P1,5,Sample review,This is a sample product review,5,Books,Female
4315,P4,1,Sample review,This is a sample product review,1,Books,Female
4316,P2,1,Sample review,This is a sample product review,1,Clothing,Male
4317,P2,1,Sample review,This is a sample product review,1,Clothing,Male
4318,P1,1,Sample review,This is a sample product review,1,Footwear,Female
4319,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
4320,P4,2,Sample review,This is a sample product review,2,Clothing,Male
4321,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
4322,P3,3,Sample review,This is a sample product review,3,Clothing,Male
4323,P4,1,Sample review,This is a sample product review,1,Clothing,Male
4324,P3,5,Sample review,This is a sample product review,5,Clothing,Male
4325,P2,3,Sample review,This is a sample product review,3,Clothing,Female
4326,P4,1,Sample review,This is a sample product review,1,Footwear,Male
4327,P4,4,Sample review,This is a sample product review,4,Food,Male
4328,P1,3,Sample review,This is a sample product review,3,Clothing,Female
4329,P3,3,Sample review,This is a sample product review,3,Books,Female
4330,P3,4,Sample review,This is a sample product review,4,Books,Female
4331,P1,4,Sample review,This is a sample product review,4,Food,Male
4332,P3,3,Sample review,This is a sample product review,3,Footwear,Male
4333,P2,1,Sample review,This is a sample product review,1,Footwear,Female
4334,P4,2,Sample review,This is a sample product review,2,Clothing,Male
4335,P3,1,Sample review,This is a sample product review,1,Clothing,Male
4336,P3,3,Sample review,This is a sample product review,3,Clothing,Female
4337,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
4338,P2,1,Sample review,This is a sample product review,1,Books,Female
4339,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
4340,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
4341,P4,2,Sample review,This is a sample product review,2,Footwear,Male
4342,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
4343,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
4344,P4,2,Sample review,This is a sample product review,2,Footwear,Male
4345,P2,4,Sample review,This is a sample product review,4,Footwear,Male
4346,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
4347,P4,5,Sample review,This is a sample product review,5,Food,Female
4348,P1,5,Sample review,This is a sample product review,5,Cosmetics,Male
4349,P1,4,Sample review,This is a sample product review,4,Cosmetics,Female
4350,P4,4,Sample review,This is a sample product review,4,Footwear,Male
4351,P3,5,Sample review,This is a sample product review,5,Footwear,Male
4352,P4,5,Sample review,This is a sample product review,5,Footwear,Female
4353,P1,3,Sample review,This is a sample product review,3,Food,Male
4354,P4,2,Sample review,This is a sample product review,2,Food,Female
4355,P3,2,Sample review,This is a sample product review,2,Food,Female
4356,P4,4,Sample review,This is a sample product review,4,Food,Female
4357,P3,2,Sample review,This is a sample product review,2,Clothing,Male
4358,P2,4,Sample review,This is a sample product review,4,Books,Female
4359,P4,2,Sample review,This is a sample product review,2,Food,Male
4360,P4,4,Sample review,This is a sample product review,4,Footwear,Male
4361,P1,1,Sample review,This is a sample product review,1,Clothing,Male
4362,P2,3,Sample review,This is a sample product review,3,Clothing,Male
4363,P2,3,Sample review,This is a sample product review,3,Food,Male
4364,P4,1,Sample review,This is a sample product review,1,Food,Male
4365,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
4366,P2,5,Sample review,This is a sample product review,5,Clothing,Male
4367,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
4368,P2,3,Sample review,This is a sample product review,3,Cosmetics,Female
4369,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4370,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
4371,P3,4,Sample review,This is a sample product review,4,Clothing,Male
4372,P3,3,Sample review,This is a sample product review,3,Food,Male
4373,P4,3,Sample review,This is a sample product review,3,Clothing,Female
4374,P3,3,Sample review,This is a sample product review,3,Clothing,Female
4375,P1,3,Sample review,This is a sample product review,3,Cosmetics,Male
